board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
41,3,95,4♠,E,7♦,10,-620,77.07,66.93
41,8,59,4♠,E,7♦,10,-620,77.07,66.93
41,13,17,4♠,E,9♦,10,-620,77.07,66.93
41,23,22,4♠,E,A♥,10,-620,77.07,66.93
41,25,105,5♠,E,9♦,10,100,139.93,4.07
41,28,123,4♠,E,A♥,10,-620,77.07,66.93
41,32,117,4♠,E,7♦,10,-620,77.07,66.93
41,34,134,4♠,E,9♦,10,-620,77.07,66.93
41,42,121,5♠,E,9♠,10,100,139.93,4.07
41,45,99,5♠,E,9♠,10,100,139.93,4.07
41,47,94,4♠,E,9♦,10,-620,77.07,66.93
41,49,129,4♠,E,A♥,10,-620,77.07,66.93
41,52,103,4♠,E,A♥,10,-620,77.07,66.93
41,55,21,4♠,E,7♦,10,-620,77.07,66.93
41,58,73,4♠,E,7♦,10,-620,77.07,66.93
41,62,82,4♠,E,9♦,10,-620,77.07,66.93
41,66,7,4♠,E,7♦,10,-620,77.07,66.93
41,71,100,4♠,E,9♦,10,-620,77.07,66.93
41,76,145,4♠,E,7♦,10,-620,77.07,66.93
41,84,106,4♠,E,A♥,10,-620,77.07,66.93
41,87,63,4♠,E,7♦,10,-620,77.07,66.93
41,91,138,4♠,E,A♥,10,-620,77.07,66.93
41,93,81,4♠,E,7♦,11,-650,10.15,133.85
41,108,20,4♠,E,2♣,11,-650,10.15,133.85
41,110,29,4♠,E,9♦,11,-650,10.15,133.85
41,116,65,4♠,E,7♦,10,-620,77.07,66.93
41,119,9,4♠,E,7♦,10,-620,77.07,66.93
41,122,74,4♠,E,A♥,10,-620,77.07,66.93
41,125,89,4♠,E,9♠,10,-620,77.07,66.93
41,127,53,4♠,E,A♣,11,-650,10.15,133.85
41,130,39,4♠,E,9♠,11,-650,10.15,133.85
41,133,67,4♠,E,5♦,10,-620,77.07,66.93
41,137,111,4♠,W,7♦,10,-620,77.07,66.93
41,140,68,4♠,E,7♦,10,-620,77.07,66.93
41,143,70,4♠,E,7♦,10,-620,77.07,66.93
41,146,135,4♠,E,5♦,10,-620,77.07,66.93
42,1,98,1NT,W,4♠,9,-150,113.57,30.43
42,5,30,3NT,W,4♠,9,-600,62.88,81.13
42,10,50,3NT*,E,J♦,9,-750,2.04,141.96
42,16,18,2NT,W,4♠,9,-150,113.57,30.43
42,24,77,3♣,W,7♦,10,-130,127.76,16.24
42,26,60,2NT,W,7♦,9,-150,113.57,30.43
42,31,56,2NT,E,8♦,9,-150,113.57,30.43
42,33,15,4♥,E,J♦,10,-620,31.44,112.56
42,41,104,4♥,E,J♦,10,-620,31.44,112.56
42,44,132,4♥,E,J♦,11,-650,8.13,135.88
42,46,11,4♥,E,J♦,11,-650,8.13,135.88
42,48,85,1♥,E,9♠,11,-200,85.18,58.82
42,51,27,3NT,W,2♦,9,-600,62.88,81.13
42,54,6,2♠,E,J♦,10,-170,100.39,43.61
42,57,107,4♥,E,9♠,11,-650,8.13,135.88
42,61,75,4♥,E,J♦,10,-620,31.44,112.56
42,64,83,3NT,W,4♠,9,-600,62.88,81.13
42,69,14,3NT,W,8♦,9,-600,62.88,81.13
42,72,38,1♠,E,J♦,10,-170,100.39,43.61
42,79,19,3NT,W,8♦,9,-600,62.88,81.13
42,86,78,3NT,W,9♥,9,-600,62.88,81.13
42,90,37,3♦,S,Q♥,7,-200,85.18,58.82
42,92,112,3NT,W,4♠,9,-600,62.88,81.13
42,97,35,4♥,E,J♦,10,-620,31.44,112.56
42,109,43,4♥,E,J♣,10,-620,31.44,112.56
42,115,113,4♥,E,9♠,10,-620,31.44,112.56
42,118,36,4♥,E,J♦,10,-620,31.44,112.56
42,120,12,2♠,E,J♦,8,-110,131.82,12.18
42,124,80,3NT,W,4♠,9,-600,62.88,81.13
42,126,142,2♠,E,J♦,10,-170,100.39,43.61
42,128,2,3♥,E,J♦,9,-140,122.69,21.31
42,131,96,4♥,E,J♦,10,-620,31.44,112.56
42,136,114,2♠,E,J♦,10,-170,100.39,43.61
42,139,4,1♥,E,9♠,11,-200,85.18,58.82
42,141,88,4♥,E,J♦,10,-620,31.44,112.56
42,144,40,3♣,E,J♦,8,100,139.93,4.07
42,3,95,3NT,W,9♥,9,-600,62.88,81.13
42,8,59,3♣,W,7♦,9,-110,131.82,12.18
42,13,17,2NT,E,9♠,11,-210,81.13,62.88
42,23,22,4♠,E,J♦,10,-620,31.44,112.56
42,25,105,4♥,E,J♦,10,-620,31.44,112.56
42,28,123,2NT,W,4♠,9,-150,113.57,30.43
42,32,117,3NT,W,4♠,9,-600,62.88,81.13
42,34,134,2NT,W,9♥,10,-180,90.25,53.75
42,42,121,2♠*,N,K♥,4,-1100,0.01,143.99
42,45,99,3NT,W,8♦,9,-600,62.88,81.13
42,47,94,4♥,E,J♦,10,-620,31.44,112.56
42,49,129,3NT,W,7♦,9,-600,62.88,81.13
42,52,103,2♠,E,J♦,12,-230,78.08,65.92
42,55,21,2♠,E,J♦,10,-170,100.39,43.61
42,58,73,2♥,E,J♠,12,-230,78.08,65.92
42,62,82,4♥,E,J♦,10,-620,31.44,112.56
42,66,7,3♥,E,J♦,10,-170,100.39,43.61
42,71,100,4♥,E,J♦,11,-650,8.13,135.88
42,76,145,4♥,E,J♦,10,-620,31.44,112.56
42,84,106,4♥,E,J♦,9,100,139.93,4.07
42,87,63,2♠,E,J♦,8,-110,131.82,12.18
42,91,138,4♥,E,J♦,10,-620,31.44,112.56
42,93,81,2♥,E,J♦,9,-140,122.69,21.31
42,108,20,2♥,E,J♦,10,-170,100.39,43.61
42,110,29,4♥,E,J♦,10,-620,31.44,112.56
42,116,65,4♥,E,J♦,9,100,139.93,4.07
42,119,9,1♥,E,J♦,9,-140,122.69,21.31
42,122,74,4♥,E,J♦,10,-620,31.44,112.56
42,125,89,2♠,E,J♦,10,-170,100.39,43.61
42,127,53,4♥,E,J♦,11,-650,8.13,135.88
42,130,39,4♥,E,J♦,10,-620,31.44,112.56
42,133,67,3♥,E,J♦,9,-140,122.69,21.31
42,137,111,3NT,W,3♠,9,-600,62.88,81.13
42,140,68,4♥,E,J♦,9,100,139.93,4.07
42,143,70,2NT,W,7♦,10,-180,90.25,53.75
42,146,135,4♥,E,J♦,9,100,139.93,4.07
43,1,114,3NT,N,3♦,9,400,101.4,42.6
43,3,76,3NT,S,5♦,8,-50,57.81,86.19
43,8,116,2NT,N,3♦,7,-50,57.81,86.19
43,13,82,3♦*,E,A♣,8,100,67.94,76.06
43,18,37,4♥,S,A♦,7,-150,14.21,129.79
43,23,54,3NT,S,9♦,7,-100,36.51,107.49
43,26,41,3NT,S,4♥,10,430,129.79,14.21
43,31,89,3NT,N,3♦,8,-50,57.81,86.19
43,33,67,3NT,S,A♠,10,430,129.79,14.21
43,39,30,3NT,S,5♦,9,400,101.4,42.6
43,44,19,3NT,N,2♦,9,400,101.4,42.6
43,48,40,4♦,E,A♣,8,100,67.94,76.06
43,50,105,3NT,N,3♦,6,-150,14.21,129.79
43,53,86,3NT,N,3♦,8,-50,57.81,86.19
43,57,88,3NT,S,8♣,10,430,129.79,14.21
43,64,136,3NT,N,3♦,7,-100,36.51,107.49
43,69,146,3NT,N,2♦,9,400,101.4,42.6
43,71,98,2NT,N,3♦,8,120,73.01,70.99
43,73,94,3NT,N,3♦,6,-150,14.21,129.79
43,75,121,3NT,S,4♥,9,400,101.4,42.6
43,80,46,3NT,N,5♠,10,430,129.79,14.21
43,84,12,3NT,N,8♥,11,460,140.94,3.06
43,91,16,3NT*,N,Q♣,10,650,143.99,0.01
43,95,90,3NT,S,9♦,7,-100,36.51,107.49
43,100,52,3NT,S,3♠,11,460,140.94,3.06
43,107,6,3NT,N,3♦,7,-100,36.51,107.49
43,109,35,3NT,N,7♥,10,430,129.79,14.21
43,112,27,3NT,N,8♥,9,400,101.4,42.6
43,118,85,3NT,N,3♦,7,-100,36.51,107.49
43,122,7,1♦*,W,7♣,8,-240,2.04,141.96
43,124,11,3NT,N,3♦,5,-200,4.07,139.93
43,127,135,2♥,N,3♦,8,110,70.99,73.01
43,130,22,4♥,S,A♦,7,-150,14.21,129.79
43,138,119,3NT,N,3♦,9,400,101.4,42.6
43,141,14,3NT,N,3♦,7,-100,36.51,107.49
43,143,61,3NT,S,4♥,8,-50,57.81,86.19
43,2,137,2NT,S,5♦,10,180,79.1,64.9
43,5,43,3NT,N,3♦,6,-150,14.21,129.79
43,10,133,3NT,N,3♦,9,400,101.4,42.6
43,17,93,2NT,N,3♦,6,-100,36.51,107.49
43,20,97,3NT,N,2♦,9,400,101.4,42.6
43,25,15,3NT,N,3♦,7,-100,36.51,107.49
43,29,134,4♦*,E,A♣,8,300,81.13,62.88
43,32,59,3NT,N,5♠,9,400,101.4,42.6
43,38,58,3NT,N,2♦,10,430,129.79,14.21
43,42,65,3NT,N,3♦,6,-150,14.21,129.79
43,45,139,3NT,N,2♦,9,400,101.4,42.6
43,49,47,3NT,N,2♦,8,-50,57.81,86.19
43,51,24,3NT,N,3♦,7,-100,36.51,107.49
43,56,77,3NT,N,3♦,6,-150,14.21,129.79
43,63,79,3NT,N,3♦,9,400,101.4,42.6
43,66,115,3NT,N,3♦,7,-100,36.51,107.49
43,70,132,3NT,N,3♦,6,-150,14.21,129.79
43,72,55,3NT,S,5♦,4,-250,0.01,143.99
43,74,34,3NT,N,6♦,7,-100,36.51,107.49
43,78,62,3NT,N,3♦,6,-150,14.21,129.79
43,83,68,3NT,N,4♦,9,400,101.4,42.6
43,87,128,3NT,S,4♥,9,400,101.4,42.6
43,92,21,3NT,N,3♦,10,430,129.79,14.21
43,96,106,3NT,N,2♦,9,400,101.4,42.6
43,103,125,3NT,S,8♣,10,430,129.79,14.21
43,108,4,3NT,N,6♦,9,400,101.4,42.6
43,111,28,3NT,N,5♦,8,-50,57.81,86.19
43,113,104,3NT,N,2♦,9,400,101.4,42.6
43,120,117,4♣,S,A♦,10,130,75.04,68.96
43,123,81,3NT,N,3♦,7,-100,36.51,107.49
43,126,110,3NT,N,8♥,9,400,101.4,42.6
43,129,60,3NT,N,7♠,10,430,129.79,14.21
43,131,36,3♣,S,8♣,11,150,77.07,66.93
43,140,145,3NT,N,3♦,9,400,101.4,42.6
43,142,99,3NT,N,3♦,8,-50,57.81,86.19
43,144,9,3NT,N,3♦,7,-100,36.51,107.49
44,1,114,4♠,E,4♦,10,-420,36.51,107.49
44,3,76,4♠,E,4♦,10,-420,36.51,107.49
44,8,116,2♠,E,2♠,10,-170,91.26,52.74
44,13,82,2♠,E,A♥,10,-170,91.26,52.74
44,18,37,4♠,E,2♦,10,-420,36.51,107.49
44,23,54,4♠,E,A♥,9,50,131.82,12.18
44,26,41,4♠,E,4♦,9,50,131.82,12.18
44,31,89,4♠,E,A♣,10,-420,36.51,107.49
44,33,67,3♠,E,6♦,10,-170,91.26,52.74
44,39,30,4♠,W,8♥,10,-420,36.51,107.49
44,44,19,4♠,E,9♦,10,-420,36.51,107.49
44,48,40,3♠,E,A♥,10,-170,91.26,52.74
44,50,105,4♠,E,2♦,10,-420,36.51,107.49
44,53,86,4♠,E,A♥,9,50,131.82,12.18
44,57,88,3♠,E,A♣,10,-170,91.26,52.74
44,64,136,3♠,E,4♦,10,-170,91.26,52.74
44,69,146,4♠,E,3♦,10,-420,36.51,107.49
44,71,98,2♠,E,4♦,9,-140,115.6,28.4
44,73,94,4♠,E,A♥,10,-420,36.51,107.49
44,75,121,4♠,E,6♦,10,-420,36.51,107.49
44,80,46,4♠,E,3♠,10,-420,36.51,107.49
44,84,12,4♠,E,3♠,9,50,131.82,12.18
44,91,16,4♠,E,A♥,9,50,131.82,12.18
44,95,90,4♠,E,6♦,10,-420,36.51,107.49
44,100,52,2♠,E,2♦,9,-140,115.6,28.4
44,107,6,4♠,E,4♦,10,-420,36.51,107.49
44,109,35,4♠,W,7♥,10,-420,36.51,107.49
44,112,27,2♠,E,6♦,10,-170,91.26,52.74
44,118,85,2♠,E,2♦,10,-170,91.26,52.74
44,122,7,4♠*,E,4♦,10,-590,0.01,143.99
44,124,11,4♠,E,4♦,9,50,131.82,12.18
44,127,135,4♠,E,A♥,10,-420,36.51,107.49
44,130,22,4♠,E,A♥,9,50,131.82,12.18
44,138,119,4♠,E,4♦,10,-420,36.51,107.49
44,141,14,2♠,E,6♦,10,-170,91.26,52.74
44,143,61,4♠,E,4♦,10,-420,36.51,107.49
44,2,137,2♠,E,4♦,10,-170,91.26,52.74
44,5,43,2♠,E,4♦,9,-140,115.6,28.4
44,10,133,2♠,E,2♦,9,-140,115.6,28.4
44,17,93,4♠,E,3♠,10,-420,36.51,107.49
44,20,97,2♠,E,2♦,10,-170,91.26,52.74
44,25,15,4♠,E,4♦,10,-420,36.51,107.49
44,29,134,4♠,E,9♦,10,-420,36.51,107.49
44,32,59,4♠,E,A♥,10,-420,36.51,107.49
44,38,58,3♠,E,4♦,9,-140,115.6,28.4
44,42,65,4♠,E,4♦,10,-420,36.51,107.49
44,45,139,5♠,E,Q♥,9,100,143.99,0.01
44,49,47,4♠,E,A♥,10,-420,36.51,107.49
44,51,24,4♠,E,2♣,9,50,131.82,12.18
44,56,77,4♠,E,4♦,10,-420,36.51,107.49
44,63,79,3♠,E,2♦,10,-170,91.26,52.74
44,66,115,5♠,E,A♥,10,50,131.82,12.18
44,70,132,3♠,E,A♣,10,-170,91.26,52.74
44,72,55,4♠,E,A♣,10,-420,36.51,107.49
44,74,34,4♠,E,A♥,10,-420,36.51,107.49
44,78,62,4♠,E,A♥,10,-420,36.51,107.49
44,83,68,4♠,E,A♥,10,-420,36.51,107.49
44,87,128,4♠,E,9♦,9,50,131.82,12.18
44,92,21,2♠,E,4♦,10,-170,91.26,52.74
44,96,106,4♠,E,4♦,10,-420,36.51,107.49
44,103,125,2♠,E,3♦,10,-170,91.26,52.74
44,108,4,4♠,E,A♥,10,-420,36.51,107.49
44,111,28,4♠,E,4♦,9,50,131.82,12.18
44,113,104,4♠,E,4♦,10,-420,36.51,107.49
44,120,117,2♠,E,A♥,10,-170,91.26,52.74
44,123,81,4♠,E,A♥,10,-420,36.51,107.49
44,126,110,4♠,E,3♠,10,-420,36.51,107.49
44,129,60,2♠,E,4♦,10,-170,91.26,52.74
44,131,36,4♠,E,3♠,10,-420,36.51,107.49
44,140,145,2♠,E,A♣,10,-170,91.26,52.74
44,142,99,4♠,E,4♦,10,-420,36.51,107.49
44,144,9,2♠,E,A♥,10,-170,91.26,52.74
45,1,114,4♠,S,Q♦,9,-100,83.15,60.85
45,3,76,5♠,S,Q♦,9,-200,41.58,102.42
45,8,116,4♥,N,1♠0,7,-300,14.21,129.79
45,13,82,5♥,N,A♦,8,-300,14.21,129.79
45,18,37,4♥,N,K♣,8,-200,41.58,102.42
45,23,54,4♠,S,1♣0,9,-100,83.15,60.85
45,26,41,5♦*,E,K♥,10,200,129.79,14.21
45,31,89,5♦*,E,K♥,10,200,129.79,14.21
45,33,67,4♥,N,K♣,8,-200,41.58,102.42
45,39,30,3♥,N,1♠0,8,-100,83.15,60.85
45,44,19,5♦*,E,K♥,10,200,129.79,14.21
45,48,40,5♦*,W,K♠,10,200,129.79,14.21
45,50,105,4♥,N,K♣,8,-200,41.58,102.42
45,53,86,5♥,N,A♦,8,-300,14.21,129.79
45,57,88,5♦,E,K♥,10,100,110.53,33.47
45,64,136,4♠,S,Q♦,9,-100,83.15,60.85
45,69,146,6♦*,W,K♠,10,500,140.94,3.06
45,71,98,PO,-,-,-,-,-,-
45,73,94,4♦,E,K♥,10,-130,59.83,84.17
45,75,121,4♠,N,K♣,9,-100,83.15,60.85
45,80,46,2♠,S,Q♦,9,140,117.63,26.38
45,84,12,3♠,N,1♥0,9,140,117.63,26.38
45,91,16,4♥,N,K♣,8,-200,41.58,102.42
45,95,90,5♠,S,Q♦,8,-300,14.21,129.79
45,100,52,3♥,N,Q♣,8,-100,83.15,60.85
45,107,6,4♠,S,1♣0,9,-100,83.15,60.85
45,109,35,5♥*,N,K♣,8,-800,0.01,143.99
45,112,27,4♠,S,8♠,9,-100,83.15,60.85
45,118,85,4♥,N,1♥0,7,-300,14.21,129.79
45,122,7,5♥,N,K♣,9,-200,41.58,102.42
45,124,11,4♠,S,8♠,9,-100,83.15,60.85
45,127,135,4♥,N,K♣,8,-200,41.58,102.42
45,130,22,5♦,E,K♥,10,100,110.53,33.47
45,138,119,4♠,S,Q♦,9,-100,83.15,60.85
45,141,14,4♠,S,3♦,9,-100,83.15,60.85
45,143,61,5♦*,E,K♥,10,200,129.79,14.21
45,2,137,4♥,N,1♥0,9,-100,83.15,60.85
45,5,43,6♦*,E,K♥,10,500,140.94,3.06
45,10,133,4♥,N,A♦,8,-200,41.58,102.42
45,17,93,3♥,N,K♣,8,-100,83.15,60.85
45,20,97,4♠,S,Q♦,7,-300,14.21,129.79
45,25,15,4♥,N,K♣,8,-200,41.58,102.42
45,29,134,4♠,S,Q♦,9,-100,83.15,60.85
45,32,59,4♠,S,6♦,8,-200,41.58,102.42
45,38,58,5♠,S,Q♦,9,-200,41.58,102.42
45,42,65,4♦,E,K♥,10,-130,59.83,84.17
45,45,139,4♠,S,Q♦,7,-300,14.21,129.79
45,49,47,4♠,S,Q♦,9,-100,83.15,60.85
45,51,24,5♦*,E,K♥,10,200,129.79,14.21
45,56,77,4♥,N,K♣,8,-200,41.58,102.42
45,63,79,3♠,S,Q♦,8,-100,83.15,60.85
45,66,115,4♥,N,A♦,9,-100,83.15,60.85
45,70,132,4♠,N,Q♣,10,620,143.99,0.01
45,72,55,5♦*,E,K♥,10,200,129.79,14.21
45,74,34,4♠,S,1♣0,9,-100,83.15,60.85
45,78,62,3♥,N,A♦,8,-100,83.15,60.85
45,83,68,5♠,S,Q♦,9,-200,41.58,102.42
45,87,128,4♠,S,Q♦,8,-200,41.58,102.42
45,92,21,4♠,N,A♦,8,-200,41.58,102.42
45,96,106,4♠,S,Q♦,9,-100,83.15,60.85
45,103,125,5♠,S,3♦,8,-300,14.21,129.79
45,108,4,4♥,N,A♦,7,-300,14.21,129.79
45,111,28,4♠,N,1♥0,9,-100,83.15,60.85
45,113,104,5♦,E,K♥,10,100,110.53,33.47
45,120,117,3♠,N,A♦,9,140,117.63,26.38
45,123,81,5♥,N,1♥0,8,-300,14.21,129.79
45,126,110,4♠,S,Q♦,8,-200,41.58,102.42
45,129,60,5♦*,E,K♥,10,200,129.79,14.21
45,131,36,4♥,N,K♣,7,-300,14.21,129.79
45,140,145,5♦*,W,K♥,11,-750,2.04,141.96
45,142,99,5♦,E,K♥,10,100,110.53,33.47
45,144,9,5♦*,E,K♥,10,200,129.79,14.21
46,1,114,5♦*,N,A♠,11,550,133.85,10.15
46,3,76,5♦*,N,A♠,11,550,133.85,10.15
46,8,116,5♦*,N,K♠,11,550,133.85,10.15
46,13,82,4♣,E,6♥,9,50,100.39,43.61
46,18,37,3♠,W,K♥,12,-230,85.18,58.82
46,23,54,5♦,N,A♠,11,400,117.63,26.38
46,26,41,5♦*,N,A♠,11,550,133.85,10.15
46,31,89,5♠,W,K♥,12,-480,35.5,108.5
46,33,67,3♦,N,8♠,11,150,111.54,32.46
46,39,30,4♠,W,K♥,12,-480,35.5,108.5
46,44,19,4♠,W,3♣,11,-450,60.85,83.15
46,48,40,4♠,W,K♥,11,-450,60.85,83.15
46,50,105,4♠,W,K♥,13,-510,6.1,137.9
46,53,86,5♠*,W,K♥,12,-750,0.01,143.99
46,57,88,4♠,W,K♥,12,-480,35.5,108.5
46,64,136,5♠,W,K♥,12,-480,35.5,108.5
46,69,146,4♥*,S,8♦,8,-300,80.11,63.89
46,71,98,4♦*,N,A♠,10,510,121.68,22.32
46,73,94,4♥*,S,A♣,8,-300,80.11,63.89
46,75,121,5♦*,N,Q♠,11,550,133.85,10.15
46,80,46,4♠,W,K♥,11,-450,60.85,83.15
46,84,12,5♠,W,A♦,11,-450,60.85,83.15
46,91,16,5♦*,N,A♠,11,550,133.85,10.15
46,95,90,5♦*,N,A♠,11,550,133.85,10.15
46,100,52,4♠,E,K♦,12,-480,35.5,108.5
46,107,6,5♦*,N,A♠,11,550,133.85,10.15
46,109,35,4♠,W,K♥,12,-480,35.5,108.5
46,112,27,4♠,W,K♥,12,-480,35.5,108.5
46,118,85,5♠,W,A♦,12,-480,35.5,108.5
46,122,7,5♠,W,A♦,12,-480,35.5,108.5
46,124,11,3♥,S,8♦,8,-50,95.32,48.68
46,127,135,5♣,E,K♦,8,150,111.54,32.46
46,130,22,4♠*,W,K♥,10,-590,2.04,141.96
46,138,119,4♠,W,K♥,12,-480,35.5,108.5
46,141,14,5♣,E,5♦,10,50,100.39,43.61
46,143,61,3♠,W,K♥,10,-170,87.21,56.79
46,2,137,5♦*,N,K♠,11,550,133.85,10.15
46,5,43,3NT,E,6♥,12,-490,12.18,131.82
46,10,133,4♠,W,K♥,11,-450,60.85,83.15
46,17,93,3♥*,S,8♦,7,-300,80.11,63.89
46,20,97,4♠,W,A♦,12,-480,35.5,108.5
46,25,15,4♠,W,K♥,10,-420,70.99,73.01
46,29,134,4♠,W,K♥,12,-480,35.5,108.5
46,32,59,4♠,W,K♥,12,-480,35.5,108.5
46,38,58,4♠,E,K♥,12,-480,35.5,108.5
46,42,65,4♠,E,5♦,10,-420,70.99,73.01
46,45,139,5♥*,S,8♦,8,-500,8.13,135.87
46,49,47,4♠,E,K♦,12,-480,35.5,108.5
46,51,24,3NT,E,3♥,12,-490,12.18,131.82
46,56,77,5♠,W,K♥,10,50,100.39,43.61
46,63,79,5♠,W,K♥,10,50,100.39,43.61
46,66,115,3NT,E,6♥,13,-520,4.07,139.93
46,70,132,4♠,W,K♥,10,-420,70.99,73.01
46,72,55,5♠,W,A♦,12,-480,35.5,108.5
46,74,34,5♦,N,2♦,11,400,117.63,26.38
46,78,62,4♠,W,K♥,12,-480,35.5,108.5
46,83,68,4♦,S,6♠,11,150,111.54,32.46
46,87,128,5♥*,N,A♠,9,-300,80.11,63.89
46,92,21,3NT,E,6♥,12,-490,12.18,131.82
46,96,106,4♠,E,6♥,12,-480,35.5,108.5
46,103,125,3♣,E,K♦,9,-110,91.26,52.74
46,108,4,4♠,W,K♥,12,-480,35.5,108.5
46,111,28,5♦,N,A♠,11,400,117.63,26.38
46,113,104,4♠,W,K♥,10,-420,70.99,73.01
46,120,117,5♦*,N,A♠,11,550,133.85,10.15
46,123,81,3NT,E,K♦,7,100,105.46,38.54
46,126,110,4♠,W,3♣,10,-420,70.99,73.01
46,129,60,5♦*,N,A♠,11,550,133.85,10.15
46,131,36,4♠,W,K♥,12,-480,35.5,108.5
46,140,145,4♣,E,6♥,10,-130,89.24,54.76
46,142,99,5♦*,N,A♠,10,-100,93.29,50.71
46,144,9,4♦,S,A♠,10,130,107.49,36.51
47,1,114,6♦,E,A♥,12,-920,51.72,92.28
47,3,76,6♠,W,7♥,12,-980,31.44,112.56
47,8,116,6♠,W,7♥,12,-980,31.44,112.56
47,13,82,4♠,W,7♥,12,-480,104.44,39.56
47,18,37,6♠,W,7♥,12,-980,31.44,112.56
47,23,54,4♠,W,7♥,12,-480,104.44,39.56
47,26,41,4♠,W,7♥,12,-480,104.44,39.56
47,31,89,6♦,E,A♥,12,-920,51.72,92.28
47,33,67,5♠,W,7♥,12,-480,104.44,39.56
47,39,30,6♠,W,7♥,12,-980,31.44,112.56
47,44,19,4♠,W,7♥,12,-480,104.44,39.56
47,48,40,6♦,E,A♥,12,-920,51.72,92.28
47,50,105,4♠,W,7♥,12,-480,104.44,39.56
47,53,86,4♠,W,7♥,12,-480,104.44,39.56
47,57,88,4♠,W,7♥,12,-480,104.44,39.56
47,64,136,6NT,W,7♥,12,-990,13.19,130.81
47,69,146,4♠,W,7♥,12,-480,104.44,39.56
47,71,98,6♠,W,7♥,12,-980,31.44,112.56
47,73,94,4♠,W,7♥,12,-480,104.44,39.56
47,75,121,6♠,W,6♥,12,-980,31.44,112.56
47,80,46,6♠,W,8♥,12,-980,31.44,112.56
47,84,12,4♠,W,7♥,12,-480,104.44,39.56
47,91,16,2♠,W,7♥,12,-230,143.99,0.01
47,95,90,3♦*,S,A♣,2,-2000,0.01,143.99
47,100,52,5♠,W,7♥,12,-480,104.44,39.56
47,107,6,4♠,W,7♥,12,-480,104.44,39.56
47,109,35,6NT,W,3♣,13,-1020,5.08,138.92
47,112,27,6♠,W,7♥,12,-980,31.44,112.56
47,118,85,4♠,W,7♥,12,-480,104.44,39.56
47,122,7,6♠,W,7♥,12,-980,31.44,112.56
47,124,11,4♠,W,7♥,12,-480,104.44,39.56
47,127,135,6♦,E,6♠,13,-940,46.65,97.35
47,130,22,4♠,E,6♣,13,-510,60.85,83.15
47,138,119,4♠,W,7♥,13,-510,60.85,83.15
47,141,14,6♠,W,6♥,12,-980,31.44,112.56
47,143,61,4♠,W,7♥,12,-480,104.44,39.56
47,2,137,4♠,W,7♥,12,-480,104.44,39.56
47,5,43,6♦,E,A♥,12,-920,51.72,92.28
47,10,133,5♠,W,7♥,12,-480,104.44,39.56
47,17,93,6NT,W,6♥,12,-990,13.19,130.81
47,20,97,4♠,W,7♥,12,-480,104.44,39.56
47,25,15,4♠,W,7♥,12,-480,104.44,39.56
47,29,134,6NT,W,J♠,13,-1020,5.08,138.92
47,32,59,5♠,W,7♥,12,-480,104.44,39.56
47,38,58,4♠,W,7♥,13,-510,60.85,83.15
47,42,65,6♠,W,7♥,12,-980,31.44,112.56
47,45,139,6♠,W,7♥,12,-980,31.44,112.56
47,49,47,4♠,W,7♥,12,-480,104.44,39.56
47,51,24,4♠,W,7♥,12,-480,104.44,39.56
47,56,77,5♠,E,A♥,12,-480,104.44,39.56
47,63,79,4♠,W,7♥,12,-480,104.44,39.56
47,66,115,6♠,W,6♥,12,-980,31.44,112.56
47,70,132,4♠,W,7♥,12,-480,104.44,39.56
47,72,55,4♠,W,7♥,12,-480,104.44,39.56
47,74,34,4♠,W,7♥,12,-480,104.44,39.56
47,78,62,4♠,W,7♥,12,-480,104.44,39.56
47,83,68,6NT,E,9♦,13,-1020,5.08,138.92
47,87,128,4♠,W,7♥,12,-480,104.44,39.56
47,92,21,4♠,W,7♥,12,-480,104.44,39.56
47,96,106,6NT,E,6♣,13,-1020,5.08,138.92
47,103,125,5♠,W,7♥,13,-510,60.85,83.15
47,108,4,5♠,W,7♥,12,-480,104.44,39.56
47,111,28,6NT,W,J♠,12,-990,13.19,130.81
47,113,104,6♠,W,7♥,12,-980,31.44,112.56
47,120,117,4♠,W,6♥,12,-480,104.44,39.56
47,123,81,4♠,W,7♥,12,-480,104.44,39.56
47,126,110,4♠,W,7♥,13,-510,60.85,83.15
47,129,60,4♠,W,7♥,12,-480,104.44,39.56
47,131,36,4♠,W,8♥,12,-480,104.44,39.56
47,140,145,6NT,W,7♥,12,-990,13.19,130.81
47,142,99,4♠,W,7♥,12,-480,104.44,39.56
47,144,9,4♠,W,7♥,12,-480,104.44,39.56
48,1,114,6♥,N,3♦,12,980,135.88,8.13
48,3,76,6♣,N,A♥,12,920,133.85,10.15
48,8,116,3NT,S,1♠0,12,490,81.13,62.88
48,13,82,3NT,S,1♠0,12,490,81.13,62.88
48,18,37,3NT,S,1♠0,12,490,81.13,62.88
48,23,54,3NT,S,J♦,12,490,81.13,62.88
48,26,41,4♦*,E,A♣,7,800,131.82,12.18
48,31,89,3NT,S,1♠0,12,490,81.13,62.88
48,33,67,4♥,N,J♣,12,480,27.39,116.61
48,39,30,3NT,S,J♦,11,460,15.22,128.78
48,44,19,3NT,S,1♠0,12,490,81.13,62.88
48,48,40,3NT,S,1♠0,12,490,81.13,62.88
48,50,105,1NT,S,1♠0,12,240,0.01,143.99
48,53,86,3NT,S,1♠0,12,490,81.13,62.88
